-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,9,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,9,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,1,-1,-1,-1,-1,7,-1,-1,-1,-1,1,1,1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,1,1,1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,1,-1,-1,-1,-1,6,-1,1,1,-1,-1
6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,1,7,-1,9,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,1,-1,-1,-1,7,-1,1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,1,1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,1,-1,-1,7,-1,-1,-1,1,-1
7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,9,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,9,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,1,6,-1,-1,-1,-1,-1
-1,1,1,1,-1,-1,-1,6,-1,-1,-1,1,1,-1,-1,7,-1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,1,1,1,1,-1,-1,6,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1
6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,1,6,-1,-1,-1,-1,9,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,9,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,9,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,-1
-1,-1,1,1,-1,-1,-1,7,-1,-1,-1,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,-1,-1,6,-1,-1,-1,-1,-1,-1,-1,-1,7,-1,-1,1,-1,6,-1,1,-1,-1,-1,1,1,7,-1,-1,-1,1,-1
7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6,6,7,7,7,7,7,7,7,7,6,6,6,6,6
