-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,32,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,32,-1,-1,-1,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,29,-1,-1,16,-1,-1,-1,-1,30,-1,-1,-1,-1,16,16,16,-1,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,16,16,16,-1,-1,-1,29,-1,-1,-1,-1,30,-1,-1,16,-1,-1,-1,-1,29,-1,16,16,-1,-1
29,29,29,29,29,29,29,29,30,30,30,30,30,30,30,29,29,29,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,29,30,30,30,30,29,29,29,29,29,29,29,29,29,30,30,30,30,30
-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,17,30,-1,-1,-1,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,17,30,-1,-1,-1,-1,-1,-1,17,29,-1,-1,-1,-1,32,-1,-1,-1,-1,-1,17,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,17,30,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1,-1,17,29,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,17,30,-1,32,-1,-1,29,-1,-1,-1,-1,-1,-1,-1,30,-1,-1,-1,-1,-1
